provider	URL	course	webinar_date	webinar_duration	webinare_title
Other	https://kinescope.io/embed/201003322	Other	2022-03-30T11:14:49+00:00	PT47M32.642S	Руководство на расстоянии
Other	https://kinescope.io/embed/201003324	Other	2022-03-30T11:14:49+00:00	PT45M35.149S	8 стратагем тимлида / Артур Орлов (АвтоТрансИнфо)
Other	https://kinescope.io/embed/201003326	Other	2022-03-30T11:14:49+00:00	PT47M38.191S	В поисках тимлида
Other	https://kinescope.io/embed/201003328	Other	2022-03-30T11:14:49+00:00	PT42M38.7S	Как строить свой профессиональный путь - схемы самоопределения / Максим Цепков (mtsepkov.org)
Other	https://kinescope.io/embed/201003330	Other	2022-03-30T11:14:50+00:00	PT44M23.863S	Настоящий тимлид
Other	https://kinescope.io/embed/201003332	Other	2022-03-30T11:14:50+00:00	PT41M26.3S	Оцениваем разработчика на основе объективных данных / Александр Киселев, Сергей Семенов (GitLean)
Other	https://kinescope.io/embed/201003334	Other	2022-03-30T11:14:50+00:00	PT54M33.271S	1000 и 1 фидбэк / Евгения Голева (Lamoda)
Other	https://kinescope.io/embed/201003338	Other	2022-03-30T11:14:50+00:00	PT42M44.436S	&quot;Мы уходим всей командой...&quot; / Ольга Давыдова (ГК ЦФТ)
Other	https://kinescope.io/embed/201003340	Other	2022-03-30T11:14:50+00:00	PT48M51.868S	Управление знаниями
Other	https://kinescope.io/embed/201003342	Other	2022-03-30T11:14:50+00:00	PT47M29.089S	Строим команду с нуля. От телеги до спорткара. Руководство к действию / Андрей Гапанюк (Шате-М Плюс)
Other	https://kinescope.io/embed/201003344	Other	2022-03-30T11:14:51+00:00	PT52M0.391S	Улучшая performance review / Егор Толстой (Avito)
Other	https://kinescope.io/embed/201003346	Other	2022-03-30T11:14:51+00:00	PT29M25.367S	Понятный тимлид - это навык или искусство? / Анатолий Стояновский
Other	https://kinescope.io/embed/201003348	Other	2022-03-30T11:14:51+00:00	PT47M23.168S	Забудь слово “ошибка” / Григорий Петров (Voximplant)
Other	https://kinescope.io/embed/201003350	Other	2022-03-30T11:14:51+00:00	PT54M12.025S	Круглый стол &quot;Как мы растим тимлидов?&quot;
Other	https://kinescope.io/embed/201003352	Other	2022-03-30T11:14:51+00:00	PT54M9.401S	Как с пользой проводить ретроспективы сложных проектов / Петр Марков (ЦИАН)
Other	https://kinescope.io/embed/201003354	Other	2022-03-30T11:14:51+00:00	PT48M54.097S	Методы мотивации сотрудников. Способы выращивания сотрудников с нуля / Андрей Минкин  (Mad Devs)
Other	https://kinescope.io/embed/201003356	Other	2022-03-30T11:14:52+00:00	PT48M6.798S	Оценка задач / Дмитрий Симонов
Other	https://kinescope.io/embed/201003360	Other	2022-03-30T11:14:52+00:00	PT2M12.215S	Приглашение для спикеров на TeamLead Conf
Other	https://kinescope.io/embed/201003363	Other	2022-03-30T11:15:04+00:00	PT56M40.48S	Антикризисный бизнес-разбор с Максимом Спиридоновым № 5
Other	https://kinescope.io/embed/201003370	Other	2022-03-30T11:15:48+00:00	PT2M13.933S	Видеоотчёт о HighLoad++ 2017
Other	https://kinescope.io/embed/201003372	Other	2022-03-30T11:15:48+00:00	PT35M40.184S	Знакомство с NGINX Unit / Валентин Бартенев, Игорь Сысоев (NGINX, Inc.)
Other	https://kinescope.io/embed/201003374	Other	2022-03-30T11:15:48+00:00	PT52M20.43S	Что нового в nginx? / Максим Дунин (Nginx, Inc.)
Other	https://kinescope.io/embed/201003376	Other	2022-03-30T11:15:48+00:00	PT57M55.424S	Хранилище данных Avito
Other	https://kinescope.io/embed/201003379	Other	2022-03-30T11:15:49+00:00	PT57M57.63S	Найти себя в хаосе
Other	https://kinescope.io/embed/201003381	Other	2022-03-30T11:15:49+00:00	PT52M51.661S	Четыре кейса парной разработки / Дмитрий Симонов (Setup.Ru)
Other	https://kinescope.io/embed/201003383	Other	2022-03-30T11:15:49+00:00	PT54M47.946S	Искусство предсказания / Андрей Степанов (Delete Agency)
Other	https://kinescope.io/embed/201003385	Other	2022-03-30T11:15:49+00:00	PT54M5.616S	Как убить технаря в руководителе / Александр Трофимов (Лаборатория Касперского)
Other	https://kinescope.io/embed/201003387	Other	2022-03-30T11:15:49+00:00	PT1H1M46.788S	Почему оно не находится! / Андрей Аксенов (Sphinx)
Other	https://kinescope.io/embed/201003389	Other	2022-03-30T11:15:49+00:00	PT54M6.87S	ElasticSearch и Heka
Other	https://kinescope.io/embed/201003391	Other	2022-03-30T11:15:49+00:00	PT50M36.497S	Как мы поддерживаем 100 разных версий клиентов в Badoo / Ярослав Голуб (Badoo)
Other	https://kinescope.io/embed/201003393	Other	2022-03-30T11:15:49+00:00	PT43M41.975S	Жизнь после шардинга / Михаил Курмаев (Badoo)
Other	https://kinescope.io/embed/201003395	Other	2022-03-30T11:15:50+00:00	PT52M12.581S	Почему ivi перешел со Sphinx на Elasticsearch / Евгений Россинский (ivi)
Other	https://kinescope.io/embed/201003397	Other	2022-03-30T11:15:50+00:00	PT46M58.624S	Контроль качества высоконагруженных систем / Андрей Дроздов (Avito)
Other	https://kinescope.io/embed/201003399	Other	2022-03-30T11:15:50+00:00	PT58M34.271S	Как я был тимлидом, а теперь — руководитель направления / Виталий Шароватов (Badoo)
Other	https://kinescope.io/embed/201003401	Other	2022-03-30T11:15:50+00:00	PT57M28.419S	Как переписать с нуля базу данных личных сообщений ВКонтакте / Дмитрий Егоров (ВКонтакте)
Other	https://kinescope.io/embed/201003403	Other	2022-03-30T11:15:50+00:00	PT42M51.471S	Как писать сервис, поддержка которого не превращается в ад / А.Резников, И.Мунькин (Mail.Ru Group)
Other	https://kinescope.io/embed/201003405	Other	2022-03-30T11:15:50+00:00	PT48M42.789S	Смерть от распродажи / Анатолий Пласковский (Яндекс.Деньги)
Other	https://kinescope.io/embed/201003407	Other	2022-03-30T11:15:51+00:00	PT59M30.347S	Как построить хороший performance review
Other	https://kinescope.io/embed/201003409	Other	2022-03-30T11:15:51+00:00	PT45M34.986S	Блокчейн. Lego для интересующихся / Александр Боргардт (GolosCore)
Other	https://kinescope.io/embed/201003411	Other	2022-03-30T11:15:51+00:00	PT1H2M20.224S	Реконструкция YouTube.com - переписывая второй по популярности сайт в мире / Михаил Сычёв
Other	https://kinescope.io/embed/201003413	Other	2022-03-30T11:15:51+00:00	PT50M28.301S	Сопротивление в работе команды / Александр Зиза (Алетейя Бизнес)
Other	https://kinescope.io/embed/201003415	Other	2022-03-30T11:15:51+00:00	PT58M30.974S	Эффективное использование ClickHouse / Алексей Миловидов (Яндекс)
Other	https://kinescope.io/embed/201003417	Other	2022-03-30T11:15:51+00:00	PT52M41.769S	Голосовой помощник Алиса / Анатолий Старостин, Николай Любимов(Яндекс)
Other	https://kinescope.io/embed/201003419	Other	2022-03-30T11:15:51+00:00	PT43M25.372S	Lua в нагруженных телеком-системах / Дмитрий Борисов
Other	https://kinescope.io/embed/201003421	Other	2022-03-30T11:15:52+00:00	PT48M12.417S	Джентльменский набор сисадмина / Антон Турецкий (Badoo)
Other	https://kinescope.io/embed/201003423	Other	2022-03-30T11:15:52+00:00	PT51M6.381S	Metrics are Not Enough
Other	https://kinescope.io/embed/201003425	Other	2022-03-30T11:15:52+00:00	PT45M55.698S	Мониторинг облачной CI-системы на примере Jenkins / Александр Акбашев (HERE Technologies)
Other	https://kinescope.io/embed/201003427	Other	2022-03-30T11:15:52+00:00	PT58M21.291S	Zabbix
Other	https://kinescope.io/embed/201003429	Other	2022-03-30T11:15:52+00:00	PT39M4.357S	Переосмысливая подход к инфраструктурному коду / Евгений Пивень (IPONWEB)
Other	https://kinescope.io/embed/201003431	Other	2022-03-30T11:15:52+00:00	PT58M41.632S	SOA
Other	https://kinescope.io/embed/201003433	Other	2022-03-30T11:15:52+00:00	PT53M28.812S	Дешевле, надежнее, проще / Александр Христофоров (Одноклассники)
Other	https://kinescope.io/embed/201003435	Other	2022-03-30T11:15:53+00:00	PT1H0M9.635S	Пишем свой протокол поверх UDP / Александр Тоболь (Одноклассники)
Other	https://kinescope.io/embed/201003437	Other	2022-03-30T11:15:53+00:00	PT47M44.995S	Не так страшен терабит / Вячеслав Ольховченков (Integros)
Other	https://kinescope.io/embed/201003439	Other	2022-03-30T11:15:53+00:00	PT1H0M2.46S	Развитие баз данных в Dropbox / Слава Бахмутов (Dropbox)
Other	https://kinescope.io/embed/201003441	Other	2022-03-30T11:15:53+00:00	PT50M20.545S	Позвольте представить
Other	https://kinescope.io/embed/201003443	Other	2022-03-30T11:15:53+00:00	PT50M35.824S	Как и зачем создавать NginX-модуль — теория, практика, профит. Часть 2 / Василий Сошников (Mail.Ru)
Other	https://kinescope.io/embed/201003445	Other	2022-03-30T11:15:53+00:00	PT56M15.903S	Реактивные микросервисы с Apache Kafka / Денис Иванов (2ГИС)
Other	https://kinescope.io/embed/201003447	Other	2022-03-30T11:15:53+00:00	PT52M53.054S	Микросервисный фронтенд / Вячеслав Слинько (ЦИАН)
Other	https://kinescope.io/embed/201003449	Other	2022-03-30T11:15:54+00:00	PT55M18.248S	Введение в блокчейн и алгоритмы консенсуса / Филипп Филиппак (Waves Platform)
Other	https://kinescope.io/embed/201003451	Other	2022-03-30T11:15:54+00:00	PT47M59.693S	Метаданные для кластера
Other	https://kinescope.io/embed/201003453	Other	2022-03-30T11:15:54+00:00	PT51M13.649S	Как создать дата-платформу с нуля / Павел Тарасов (ЦИАН)
